Latitude,Longitude,Date,Depth_m,SST_C,Salinity_PSU,Chlorophyll_mg_m3,Tide,Moon_Phase,Fish_Species,Catch_kg
8.1111,77.6981,2023-08-14,100,29.37,35.44,1.13,Low,New Moon,Pomfret,114.4
8.419,79.3645,2023-01-18,10,30.34,35.83,1.09,Low,Full Moon,Anchovy,139.8
9.8724,78.8629,2023-05-20,30,30.72,35.11,1.58,High,Waxing,Mackerel,81.7
9.847,79.9539,2023-09-07,10,26.03,35.98,1.02,High,Quarter,Anchovy,145.6
10.3915,77.5181,2023-07-06,70,28.68,35.47,0.61,Low,Quarter,Anchovy,40.2
10.2268,77.9337,2024-10-27,10,30.29,35.55,0.96,High,New Moon,Tuna,52.9
8.8491,78.3911,2024-08-21,30,27.09,35.82,1.57,High,Full Moon,Mackerel,84.9
10.0395,79.5253,2023-01-24,20,29.55,35.37,0.18,High,Quarter,Tuna,54.0
10.2706,78.803,2024-12-18,70,27.11,34.74,0.95,Low,New Moon,Tuna,20.1
9.0389,79.9277,2024-07-04,100,30.77,34.08,1.21,Low,Waxing,Pomfret,71.7
9.3191,79.6035,2023-12-18,30,29.04,33.89,1.93,Low,Waxing,Anchovy,113.2
8.5181,79.2792,2024-09-30,100,26.35,35.07,0.64,Low,Quarter,Seer Fish,72.5
9.7237,77.5725,2024-11-06,100,28.12,33.49,1.39,Low,Quarter,Seer Fish,126.8
9.6937,78.1976,2023-06-13,30,27.37,34.46,0.15,Low,Full Moon,Sardine,17.3
10.3601,77.618,2023-09-08,50,28.56,35.08,0.56,Low,New Moon,Anchovy,25.8
8.5596,78.3896,2024-07-16,50,26.27,35.67,1.14,High,New Moon,Seer Fish,102.7
10.3666,78.4149,2023-08-12,10,28.29,35.51,0.48,Low,Waxing,Sardine,23.7
9.6398,78.7275,2024-06-07,100,28.3,35.99,1.86,Low,Waning,Anchovy,100.7
8.9202,79.2421,2024-08-18,70,30.49,34.06,1.04,Low,Waning,Seer Fish,58.8
8.9196,79.7276,2023-11-28,70,27.2,34.89,0.35,High,Waxing,Sardine,48.6
8.9114,79.7252,2023-10-21,5,28.8,34.87,1.89,Low,Full Moon,Pomfret,128.7
10.2422,77.8585,2023-03-05,30,30.47,35.32,1.33,High,New Moon,Anchovy,99.3
8.2407,77.6678,2024-10-06,70,26.92,33.9,1.82,Low,Quarter,Pomfret,47.9
8.3723,79.5096,2023-02-11,100,30.03,33.41,1.3,Low,Waxing,Mackerel,8.7
9.8266,78.8673,2023-11-04,5,26.94,35.19,1.4,High,Full Moon,Pomfret,140.9
9.9644,79.3446,2023-10-19,20,26.05,35.11,1.21,Low,Full Moon,Tuna,98.4
9.9857,77.5551,2023-09-14,5,26.88,35.15,1.66,High,Quarter,Pomfret,125.4
8.4119,78.6955,2023-11-21,50,28.84,35.12,0.64,Low,Waning,Tuna,17.8
10.0012,79.1385,2023-06-07,20,27.51,33.02,1.15,High,New Moon,Mackerel,121.0
9.8525,79.3247,2023-08-27,20,30.01,35.13,1.0,High,Full Moon,Seer Fish,116.2
9.5585,79.2298,2024-04-17,30,28.73,33.26,1.04,Low,Full Moon,Sardine,116.4
8.3768,79.4332,2024-09-26,5,30.41,35.12,1.05,High,New Moon,Sardine,47.0
10.1482,78.9012,2023-06-16,50,28.63,34.81,1.16,High,Waning,Anchovy,103.2
8.755,78.4012,2023-07-12,5,30.12,33.32,1.19,High,Waning,Mackerel,15.2
8.5424,78.3023,2024-07-29,70,30.08,33.62,0.94,High,Full Moon,Anchovy,132.7
9.5651,78.7226,2023-11-04,70,30.4,35.97,1.83,High,New Moon,Pomfret,36.6
9.3696,78.908,2024-09-25,5,30.44,35.38,1.01,High,Quarter,Sardine,21.2
9.8054,79.4543,2023-01-24,100,30.44,33.75,1.91,Low,Waning,Tuna,67.3
10.3954,77.6915,2024-06-15,30,29.85,34.03,1.67,Low,Waxing,Tuna,113.9
8.3837,79.2687,2024-10-30,30,26.76,33.23,0.82,High,New Moon,Anchovy,8.8
8.4896,78.7437,2024-10-19,50,29.64,33.28,1.95,High,Quarter,Pomfret,114.5
10.4414,79.9276,2023-07-12,100,30.28,34.84,1.73,High,New Moon,Anchovy,62.8
9.1541,77.5342,2024-08-31,50,27.4,35.74,1.74,Low,Waxing,Pomfret,92.7
10.1532,77.8423,2023-09-11,10,29.45,33.18,1.04,Low,Waning,Sardine,118.3
9.45,79.6666,2023-03-09,20,29.28,34.68,0.48,High,Full Moon,Tuna,36.2
8.0766,79.3816,2023-12-12,50,29.89,33.88,1.78,High,Waning,Pomfret,29.8
9.1703,78.9994,2023-01-06,100,28.89,33.56,1.1,Low,Waning,Pomfret,25.5
8.9346,79.8639,2023-10-08,20,27.58,35.61,0.5,High,Waning,Anchovy,118.3
10.4096,79.7983,2024-06-15,100,26.83,35.25,0.91,High,Waning,Pomfret,75.9
8.9909,78.9065,2024-10-12,10,26.73,33.72,0.13,Low,Full Moon,Anchovy,42.0
8.9102,78.278,2024-03-07,100,27.37,34.29,1.01,Low,New Moon,Anchovy,38.5
9.9168,77.8257,2024-02-14,10,26.53,34.0,1.79,Low,Waxing,Anchovy,10.4
8.6504,78.7835,2023-01-05,50,26.52,35.25,0.61,High,Quarter,Anchovy,30.8
8.2818,78.279,2023-08-08,70,27.9,33.21,0.89,Low,New Moon,Sardine,49.5
10.2936,79.6494,2024-01-20,5,26.45,34.82,0.86,High,Quarter,Tuna,54.3
9.5765,78.4477,2023-12-26,20,26.88,34.19,1.94,Low,Waning,Tuna,139.1
10.3577,79.9274,2023-08-26,30,28.26,35.97,1.63,High,Quarter,Pomfret,44.5
9.715,78.202,2023-12-13,100,28.83,35.02,1.6,High,New Moon,Mackerel,148.9
10.1281,77.7318,2024-02-28,70,30.9,33.46,1.57,High,Waning,Anchovy,121.0
9.1789,78.1676,2023-05-09,70,26.49,35.57,1.94,Low,Full Moon,Anchovy,120.7
8.5794,78.4191,2023-02-26,50,27.62,35.04,0.96,High,Quarter,Sardine,118.2
9.5114,77.7126,2024-11-30,20,26.17,33.34,0.46,Low,New Moon,Mackerel,44.9
9.3192,78.1297,2023-10-06,10,30.36,35.88,1.64,High,New Moon,Pomfret,65.9
10.0262,79.8199,2023-12-05,70,29.3,34.01,1.45,Low,Full Moon,Seer Fish,143.4
8.6377,79.0326,2024-02-01,30,28.88,33.88,1.69,Low,Quarter,Anchovy,23.9
8.857,78.7512,2023-01-13,5,28.07,35.79,1.79,High,Waxing,Mackerel,44.3
9.1524,79.1557,2023-10-19,70,29.76,34.76,0.55,High,Waxing,Pomfret,35.9
8.5699,77.9058,2023-10-13,70,28.57,34.46,0.27,High,New Moon,Sardine,69.5
9.1628,79.9149,2023-04-16,10,29.42,34.87,1.31,Low,Waxing,Anchovy,143.0
9.8442,78.0985,2023-10-05,100,31.0,35.84,1.18,Low,New Moon,Pomfret,138.5
8.721,79.0638,2024-10-14,100,30.45,33.74,1.46,High,Waning,Mackerel,97.8
9.2085,79.1863,2024-04-28,70,27.8,34.22,1.03,High,Full Moon,Sardine,138.2
9.0364,78.3143,2023-10-08,70,28.28,35.13,0.28,High,Quarter,Seer Fish,86.3
10.2088,79.3224,2023-03-08,100,28.62,35.96,0.99,High,Waning,Seer Fish,45.3
10.3309,79.84,2024-05-14,70,28.88,33.35,0.89,High,Quarter,Anchovy,42.4
8.9546,79.1241,2023-04-16,50,30.28,33.72,1.54,Low,Quarter,Tuna,30.0
9.9186,79.6829,2024-05-16,10,30.8,35.44,1.37,Low,Full Moon,Mackerel,77.1
9.804,78.7071,2023-10-27,50,29.37,35.91,1.04,High,New Moon,Anchovy,86.2
10.2184,79.0813,2023-12-15,10,26.86,35.79,0.4,High,Waning,Mackerel,114.5
9.0154,78.9294,2024-08-22,5,29.07,35.0,0.88,High,Full Moon,Seer Fish,67.4
10.2764,79.609,2024-07-16,10,30.14,34.94,0.79,High,Waxing,Tuna,63.4
10.0632,78.824,2023-04-22,100,29.59,35.49,0.46,Low,New Moon,Pomfret,91.1
10.4596,78.6175,2023-09-09,30,28.6,33.18,1.3,Low,Waxing,Seer Fish,37.6
8.0915,79.5014,2024-12-24,5,28.85,35.67,1.08,Low,Waning,Tuna,91.1
9.681,79.2289,2024-05-18,70,27.52,34.32,0.88,High,Waning,Anchovy,55.4
10.1311,79.4961,2024-11-20,100,27.35,34.02,0.7,High,Waxing,Anchovy,62.3
9.6925,77.7245,2024-09-04,50,26.8,33.31,2.0,Low,Waxing,Anchovy,88.7
8.0087,79.7986,2023-02-11,10,27.54,35.29,1.53,High,Full Moon,Anchovy,146.4
8.993,79.9792,2023-08-20,5,27.08,35.54,0.84,Low,Quarter,Mackerel,143.2
8.928,78.6083,2023-09-05,5,29.06,35.15,0.16,Low,Quarter,Sardine,111.2
8.5678,77.7164,2024-06-11,20,26.73,33.45,0.98,Low,Quarter,Sardine,23.1
9.7702,78.0003,2024-10-10,50,28.97,33.07,1.47,Low,Full Moon,Anchovy,109.9
9.9177,79.0012,2023-08-02,10,26.68,34.3,0.51,Low,Full Moon,Mackerel,82.3
8.8874,78.5006,2024-06-16,10,28.33,35.69,1.68,High,Waxing,Pomfret,30.6
8.8425,78.9493,2023-04-15,5,27.17,33.69,1.0,High,New Moon,Seer Fish,105.5
8.7805,79.1375,2023-09-15,5,27.02,34.34,0.61,High,Full Moon,Mackerel,104.0
9.5806,78.8435,2024-06-10,10,28.67,34.1,1.31,High,Full Moon,Tuna,98.6
10.2271,79.0648,2023-01-13,20,28.32,34.32,1.23,Low,New Moon,Anchovy,142.7
9.4284,78.4641,2023-01-17,70,29.14,33.89,1.7,Low,Quarter,Tuna,110.5
9.7279,77.7396,2024-05-16,70,29.48,35.37,0.98,High,Waxing,Tuna,9.4
8.5156,77.8637,2024-04-06,10,29.24,35.97,1.24,Low,Waning,Mackerel,43.1
10.4039,78.8154,2024-07-23,10,29.18,34.72,0.52,Low,Waning,Seer Fish,73.0
10.2907,79.1803,2023-08-11,70,27.06,35.08,0.14,High,New Moon,Seer Fish,78.9
9.8939,79.5607,2024-03-06,20,29.99,35.34,1.39,High,Full Moon,Tuna,6.7
9.0898,79.6924,2024-10-26,50,28.02,35.01,0.17,Low,Full Moon,Tuna,76.7
9.1776,79.6771,2024-08-04,50,29.39,34.29,0.37,Low,Waning,Sardine,134.1
8.0024,78.8193,2023-07-09,20,26.73,34.41,0.42,High,Quarter,Tuna,87.1
9.0011,79.7689,2024-03-28,20,27.03,35.03,0.89,Low,Waning,Tuna,138.0
8.7226,78.0027,2024-07-30,20,27.6,35.23,0.89,Low,Quarter,Mackerel,15.8
8.1455,78.7265,2023-02-02,5,26.75,35.56,0.13,High,Waxing,Mackerel,60.1
8.9401,79.2072,2023-06-21,20,29.68,34.97,0.98,High,Full Moon,Pomfret,34.7
10.2953,78.63,2024-07-31,10,28.99,33.2,1.37,High,New Moon,Seer Fish,23.0
9.508,78.2559,2024-06-15,30,27.98,35.91,0.14,Low,Full Moon,Pomfret,27.4
8.7739,79.8099,2024-04-03,100,29.84,35.66,1.29,High,Waxing,Seer Fish,56.8
8.9077,79.8486,2023-04-04,30,30.96,35.38,1.6,High,Waning,Mackerel,76.9
10.2961,78.2316,2024-12-25,70,29.31,34.92,1.16,High,Quarter,Tuna,113.9
10.0365,79.2894,2024-03-04,30,30.81,35.51,0.58,Low,Full Moon,Pomfret,144.3
8.5845,78.6012,2024-07-16,5,29.72,35.36,1.9,Low,Full Moon,Seer Fish,141.8
8.075,78.3294,2024-03-23,20,30.59,33.26,0.46,Low,Waxing,Anchovy,18.1
9.3217,79.3841,2024-05-29,10,30.88,33.82,1.65,Low,New Moon,Seer Fish,123.8
9.2703,79.0474,2024-05-30,5,27.98,35.24,0.21,High,New Moon,Seer Fish,129.8
9.6123,79.5717,2024-02-04,20,27.97,34.82,1.32,Low,Full Moon,Tuna,117.3
8.5805,78.1278,2024-02-20,50,27.65,35.99,0.45,High,Quarter,Anchovy,9.7
8.5878,78.6297,2023-01-06,50,28.73,33.63,1.75,Low,Waning,Tuna,60.4
8.0017,78.2491,2023-03-02,10,28.38,33.78,0.62,Low,Waning,Sardine,100.3
10.2034,78.5651,2023-07-10,10,26.58,34.01,1.97,High,Waning,Pomfret,63.7
8.7825,78.3779,2024-02-23,70,28.51,35.78,0.23,High,New Moon,Tuna,22.8
9.3028,78.054,2023-08-10,20,26.66,34.63,1.46,Low,New Moon,Sardine,123.2
9.2891,78.2891,2023-01-01,100,30.31,33.5,0.74,Low,Full Moon,Seer Fish,6.7
10.4788,79.7107,2023-03-12,10,30.28,35.43,1.73,High,Waning,Sardine,137.1
9.3973,78.4619,2024-10-31,100,26.45,33.89,1.18,High,Full Moon,Anchovy,95.7
9.8101,77.5905,2023-12-31,20,26.6,33.28,1.64,High,Waning,Anchovy,82.2
8.2037,78.5827,2024-11-07,30,26.38,33.02,0.12,Low,Waning,Mackerel,91.6
8.51,77.9073,2024-07-25,70,30.77,35.54,1.98,High,Waxing,Pomfret,19.7
9.0564,77.8842,2024-08-28,10,27.04,33.42,1.55,Low,Waning,Tuna,28.7
8.3369,78.9063,2023-09-29,5,29.33,35.83,1.67,Low,New Moon,Anchovy,76.9
9.3054,78.3719,2023-06-08,70,28.24,34.62,0.84,High,New Moon,Pomfret,138.1
10.3681,77.9533,2024-02-29,100,30.88,33.39,0.16,High,New Moon,Anchovy,90.8
10.0754,79.858,2024-03-15,20,28.45,33.28,0.31,Low,New Moon,Pomfret,14.2
8.2047,77.8036,2023-05-15,100,29.34,34.94,0.54,High,Full Moon,Sardine,31.4
8.8929,79.687,2024-06-04,100,28.48,35.16,0.36,Low,Full Moon,Mackerel,21.7
8.7112,79.1569,2024-09-06,30,28.77,35.06,1.43,High,New Moon,Seer Fish,107.1
9.5832,78.9268,2024-02-19,100,28.74,35.9,0.78,Low,Full Moon,Sardine,14.4
9.8863,79.6064,2024-03-08,5,28.59,34.21,0.62,High,Waning,Sardine,41.7
9.8679,79.5182,2023-02-13,50,29.51,35.08,1.05,High,Quarter,Sardine,121.6
9.3795,78.0902,2024-03-11,50,27.63,33.84,1.76,High,Waxing,Sardine,90.6
10.0289,79.3505,2024-05-28,5,28.07,33.4,1.89,Low,Quarter,Anchovy,67.7
9.3938,79.2106,2024-10-14,50,30.57,34.05,1.34,Low,Quarter,Mackerel,93.2
8.6854,78.2626,2024-11-12,50,29.29,33.87,0.78,Low,Waxing,Mackerel,50.8
8.4763,79.4027,2024-06-30,20,28.27,35.26,1.25,Low,Full Moon,Sardine,18.9
10.3454,79.918,2024-05-22,10,28.62,34.89,0.33,Low,Waxing,Seer Fish,51.4
10.2666,77.8369,2024-12-03,30,26.65,35.42,1.92,High,New Moon,Anchovy,61.1
9.9218,78.8504,2024-03-21,5,29.84,33.93,1.09,Low,Waxing,Seer Fish,91.2
9.5783,79.4653,2024-02-27,30,29.25,33.37,0.8,High,Waxing,Pomfret,76.2
9.7095,77.612,2023-03-06,20,30.11,34.49,0.35,High,Full Moon,Tuna,26.5
8.4483,78.0077,2023-06-05,20,30.14,34.17,0.16,Low,Waning,Seer Fish,49.8
8.9762,77.6563,2023-07-04,5,27.81,35.55,0.75,High,New Moon,Pomfret,57.2
9.8304,78.0692,2023-07-23,100,26.44,35.16,1.08,Low,Waxing,Sardine,52.8
10.4017,79.0592,2023-10-23,70,26.75,33.45,1.48,High,New Moon,Seer Fish,17.4
8.3672,79.6955,2023-10-05,20,30.45,33.68,0.31,Low,New Moon,Tuna,130.0
10.0186,78.8456,2024-05-12,50,27.11,35.08,1.62,High,Waxing,Anchovy,90.8
9.36,79.2229,2023-11-08,5,29.78,33.29,0.32,High,Full Moon,Sardine,36.5
9.5568,78.9146,2024-11-28,70,28.59,34.51,1.34,High,Waning,Anchovy,26.8
8.7768,79.9336,2023-12-19,30,28.6,34.85,1.63,High,Quarter,Tuna,78.1
9.1291,78.2056,2023-12-22,100,26.64,33.64,1.43,High,Full Moon,Pomfret,114.8
9.235,79.0662,2023-11-19,20,27.48,33.56,1.31,High,Quarter,Sardine,14.8
9.1649,78.816,2024-07-24,100,26.93,33.08,0.19,High,Quarter,Tuna,58.0
9.385,78.8182,2024-06-07,30,26.79,35.96,0.94,Low,Waxing,Anchovy,137.7
9.7715,78.8307,2024-07-07,50,30.85,33.9,1.44,Low,New Moon,Pomfret,101.4
8.139,78.6816,2023-08-01,5,29.42,35.46,1.46,Low,Waning,Tuna,92.6
8.2568,79.4428,2024-12-27,10,27.98,33.29,1.34,Low,Quarter,Pomfret,135.3
8.2055,79.4759,2023-09-27,10,26.02,35.46,0.13,Low,New Moon,Tuna,138.7
8.8887,78.9772,2024-09-03,30,30.66,34.06,0.98,Low,Full Moon,Mackerel,15.0
9.9892,79.6255,2023-04-10,100,26.61,35.55,0.53,High,Quarter,Seer Fish,140.3
8.4116,78.5803,2024-09-22,30,26.14,33.08,0.19,High,Quarter,Mackerel,47.7
9.4994,78.7408,2024-12-29,50,29.51,35.44,1.46,High,Waning,Seer Fish,78.5
10.0947,78.6904,2024-02-18,5,30.74,35.99,1.64,High,New Moon,Tuna,88.0
8.3836,79.0175,2023-08-11,30,28.19,35.75,1.08,Low,Quarter,Seer Fish,130.8
10.3814,78.0266,2023-05-01,10,26.84,33.69,1.24,Low,Waning,Sardine,139.8
9.0974,78.2246,2023-07-31,70,26.59,33.94,1.89,High,Waxing,Seer Fish,72.2
9.1496,79.3076,2024-05-23,20,26.03,33.05,0.87,Low,Quarter,Anchovy,6.8
9.6805,78.6232,2023-05-23,10,30.27,34.65,0.39,High,Waning,Mackerel,22.5
10.0725,78.0313,2024-05-30,30,30.33,34.61,1.01,Low,Waxing,Mackerel,66.9
9.7708,78.0387,2023-07-30,10,30.25,35.72,1.47,Low,Waning,Anchovy,87.6
9.6556,77.5917,2024-02-16,30,29.3,34.19,1.79,Low,Full Moon,Sardine,31.3
8.6309,79.7854,2023-07-30,20,28.61,35.18,1.2,High,New Moon,Seer Fish,100.4
10.4536,79.4958,2023-12-26,5,26.77,33.78,0.32,Low,Full Moon,Anchovy,85.8
8.2209,79.3929,2023-01-20,20,28.8,35.18,0.53,Low,Quarter,Pomfret,142.7
8.2371,79.2232,2023-12-13,50,27.75,34.08,1.97,Low,Waning,Tuna,29.2
9.5567,78.7491,2023-07-22,5,27.04,35.56,0.47,Low,Quarter,Seer Fish,77.0
9.2222,78.653,2024-06-16,30,28.38,34.1,0.5,Low,New Moon,Mackerel,125.9
8.7715,78.7138,2024-09-01,5,28.92,33.66,1.65,High,Waning,Pomfret,83.9
8.7445,78.5809,2024-05-18,100,26.65,33.6,1.25,Low,Waxing,Sardine,57.7
8.0689,77.7349,2023-03-25,10,29.05,34.0,1.1,High,Quarter,Tuna,31.6
8.497,79.9296,2024-05-26,50,26.78,33.22,1.99,High,New Moon,Sardine,130.3
9.3114,78.4845,2024-01-29,100,30.1,35.47,1.67,High,Quarter,Pomfret,147.2
9.6467,78.9267,2023-04-02,20,30.91,34.44,1.11,High,Waxing,Anchovy,93.9
9.4307,78.6545,2023-08-25,30,28.26,35.93,1.21,Low,New Moon,Sardine,121.1
9.9042,78.6452,2024-03-18,20,27.12,33.52,0.79,Low,Waning,Seer Fish,68.6
8.3956,78.1674,2024-01-07,50,30.92,33.31,1.7,Low,Quarter,Pomfret,69.4
8.4887,79.4206,2024-05-15,30,26.04,33.35,0.74,High,Waxing,Pomfret,77.4
9.5634,77.9572,2024-02-28,5,30.09,34.76,1.07,Low,Waning,Seer Fish,104.7
10.1687,79.2167,2024-03-06,100,26.31,35.78,1.1,Low,Full Moon,Tuna,77.6
10.4658,78.6971,2024-08-28,20,30.15,35.85,1.84,Low,Quarter,Tuna,133.1
8.1277,78.4567,2023-06-03,30,27.98,34.48,0.91,Low,Waning,Anchovy,122.2
9.9962,79.3384,2024-06-14,30,29.28,34.16,1.28,Low,Waxing,Pomfret,16.4
8.884,79.0709,2023-09-02,20,30.27,35.72,1.74,High,Full Moon,Tuna,8.4
8.9114,78.6067,2023-06-23,50,29.24,34.68,0.62,Low,Quarter,Mackerel,98.0
8.6467,79.6938,2023-08-31,30,30.02,34.05,1.15,High,Waxing,Seer Fish,6.1
8.5739,78.0398,2024-06-30,20,30.62,34.74,0.45,High,Full Moon,Anchovy,92.1
8.7574,79.3508,2023-02-13,70,30.59,35.43,0.16,High,Waxing,Mackerel,13.0
10.0073,78.1871,2023-12-27,5,29.61,34.16,0.44,Low,New Moon,Tuna,20.0
10.0054,79.6987,2024-02-22,20,28.58,35.61,0.96,Low,Full Moon,Mackerel,134.2
10.3113,78.6682,2024-10-25,30,27.33,35.95,1.6,Low,Waxing,Pomfret,10.4
8.546,79.6428,2023-05-20,30,26.98,35.35,1.28,Low,New Moon,Tuna,91.2
9.9564,79.2718,2024-08-12,20,30.09,33.21,1.77,High,Full Moon,Pomfret,75.9
8.1123,79.5105,2023-04-23,70,30.37,33.98,0.84,Low,Waning,Anchovy,74.0
9.5846,78.0055,2023-07-21,10,30.32,33.07,0.27,Low,Full Moon,Tuna,69.8
9.6383,78.174,2024-04-29,50,28.95,35.57,0.14,Low,Full Moon,Anchovy,9.6
9.9013,77.5725,2024-02-18,100,28.64,34.0,1.54,High,Waxing,Sardine,97.3
10.2858,78.8544,2023-05-03,10,29.0,33.72,1.47,High,Full Moon,Seer Fish,20.9
8.469,78.6543,2024-01-08,50,29.22,34.56,0.67,High,Full Moon,Mackerel,77.2
10.3379,78.6147,2023-12-09,70,28.53,35.94,1.03,High,New Moon,Pomfret,121.4
9.0112,79.1029,2023-05-02,5,30.09,33.8,1.04,Low,Waning,Mackerel,115.4
9.7018,78.2535,2024-06-27,70,27.34,35.91,1.63,High,Quarter,Seer Fish,127.0
8.8782,78.0327,2023-12-03,70,27.42,35.04,1.75,Low,Waning,Mackerel,74.5
9.2852,79.0358,2023-07-13,5,30.33,34.66,1.66,High,Waxing,Tuna,40.6
10.3706,78.5701,2024-06-15,20,29.73,34.51,0.61,Low,Quarter,Sardine,84.9
9.6475,79.7525,2024-08-24,10,26.12,35.99,1.95,High,Waxing,Pomfret,133.7
9.0893,79.6119,2023-12-17,10,28.12,34.87,0.2,Low,Full Moon,Mackerel,125.8
9.6224,79.7473,2024-09-13,50,29.29,34.21,0.47,High,Waning,Mackerel,137.0
8.8955,79.9108,2023-12-28,20,30.85,35.94,0.16,High,Quarter,Tuna,121.7
10.104,79.5108,2024-11-30,30,27.04,33.49,0.32,Low,Full Moon,Sardine,86.0
10.3035,77.5109,2023-10-27,10,27.0,34.99,1.11,High,Waxing,Seer Fish,23.3
10.2714,78.2524,2023-05-08,100,29.47,34.7,1.83,High,Quarter,Tuna,81.9
9.772,78.0438,2024-06-12,20,28.22,35.47,1.24,High,Waning,Seer Fish,141.5
8.3759,79.5776,2023-12-04,70,29.4,33.71,1.68,Low,New Moon,Seer Fish,27.7
8.3633,79.1962,2024-06-11,100,26.69,35.8,1.72,Low,New Moon,Seer Fish,54.8
10.1771,78.4128,2024-04-23,70,28.09,34.58,1.1,High,Quarter,Tuna,90.8
8.6092,79.8422,2023-05-07,50,28.12,35.18,1.68,Low,Quarter,Tuna,112.6
9.1337,77.7583,2023-12-13,5,30.12,35.29,1.07,Low,Waning,Pomfret,21.7
9.7825,78.3134,2023-02-01,50,28.86,34.96,0.65,Low,New Moon,Mackerel,138.0
8.0669,79.8319,2024-02-27,50,30.65,34.04,0.77,High,Quarter,Tuna,78.7
8.1945,77.655,2024-12-29,10,29.32,34.34,1.57,Low,Waxing,Anchovy,96.0
10.3344,78.1788,2024-08-11,100,26.9,33.85,1.45,High,Full Moon,Seer Fish,69.9
10.1288,79.3417,2023-09-12,30,28.98,34.85,0.13,High,Quarter,Tuna,134.4
9.4996,78.2105,2023-11-14,50,29.44,34.25,1.8,High,Waxing,Anchovy,24.2
9.6944,78.3523,2024-03-07,70,30.23,33.35,0.73,High,Quarter,Sardine,139.9
9.9413,78.5773,2023-09-27,50,29.67,33.06,0.67,High,Full Moon,Anchovy,26.4
9.2067,78.4011,2023-03-06,20,30.09,35.85,1.42,High,Quarter,Sardine,77.0
10.3222,79.5478,2023-02-27,20,27.41,34.09,1.16,Low,Quarter,Tuna,95.3
8.8405,79.5769,2024-03-21,100,26.94,33.37,1.98,High,Full Moon,Tuna,120.2
10.3195,78.7091,2024-02-29,30,28.54,34.68,1.59,Low,New Moon,Tuna,148.3
9.8595,77.7291,2024-05-29,30,29.8,33.15,0.48,Low,New Moon,Tuna,137.1
9.7012,78.8979,2023-06-12,5,29.13,34.74,1.21,High,Waxing,Seer Fish,60.6
8.1156,79.8453,2024-11-29,10,30.35,35.0,0.9,Low,New Moon,Sardine,9.8
8.9295,79.4062,2023-07-21,50,26.39,33.32,1.7,High,New Moon,Mackerel,63.9
8.1212,79.0277,2023-07-14,70,29.39,33.71,0.51,Low,Full Moon,Anchovy,90.2
8.4624,77.5061,2024-11-16,10,28.72,34.91,1.09,High,Waning,Seer Fish,94.2
9.3205,78.2083,2024-04-05,50,26.5,35.27,1.57,Low,Waxing,Mackerel,113.4
8.6824,79.6083,2023-05-19,70,26.04,33.7,1.07,High,Full Moon,Tuna,32.0
9.9148,78.5874,2024-05-07,20,26.74,35.45,0.68,High,Quarter,Anchovy,99.0
8.4853,79.2106,2023-06-20,100,28.47,35.46,0.87,Low,Waning,Pomfret,52.5
8.2323,79.2326,2024-04-30,30,30.12,33.91,1.26,High,Quarter,Anchovy,81.3
9.6594,78.2649,2023-09-21,30,30.08,33.65,1.61,Low,Full Moon,Sardine,122.5
8.8257,78.5929,2023-11-15,70,26.72,34.85,0.12,High,Waxing,Seer Fish,115.1
10.1172,79.8469,2024-01-20,20,29.83,34.77,0.84,High,New Moon,Pomfret,148.0
8.4552,77.8478,2023-05-30,10,29.32,34.95,1.95,High,Quarter,Anchovy,86.2
8.3434,79.7583,2023-08-20,30,27.04,34.46,1.16,Low,New Moon,Anchovy,102.9
8.1608,78.7867,2024-05-18,20,29.53,35.97,1.93,Low,Waning,Mackerel,12.5
8.6637,78.3243,2024-08-21,30,29.43,35.74,0.72,Low,Waxing,Pomfret,123.8
10.2901,79.9522,2024-04-16,50,27.93,35.03,0.2,Low,Quarter,Sardine,128.2
8.3294,78.489,2024-05-05,70,28.12,34.92,1.89,Low,Full Moon,Anchovy,137.7
8.414,77.5911,2024-02-25,5,27.28,34.3,0.47,Low,Quarter,Mackerel,11.1
8.7296,77.7195,2024-12-02,50,28.16,33.75,1.46,Low,Full Moon,Sardine,41.2
8.2071,78.9361,2024-08-08,50,27.74,35.83,0.14,Low,Waxing,Tuna,96.0
8.5886,78.2915,2024-07-14,20,26.25,33.26,0.6,High,Full Moon,Mackerel,107.9
9.2518,79.8228,2024-03-09,30,29.55,33.61,1.72,High,Quarter,Mackerel,35.0
9.3699,77.5039,2023-02-11,70,30.0,34.85,0.25,Low,New Moon,Sardine,57.7
8.3173,77.7038,2023-10-01,20,28.3,35.52,1.58,Low,Waning,Anchovy,57.5
9.4965,78.3344,2023-05-16,30,26.09,33.54,1.27,Low,New Moon,Sardine,121.3
8.5389,79.7589,2024-05-30,100,26.97,33.94,1.75,Low,Waxing,Pomfret,135.0
9.7989,77.8088,2023-02-11,30,26.38,34.79,0.39,High,New Moon,Anchovy,84.7
9.1394,78.3479,2023-07-25,100,28.3,33.85,0.95,High,New Moon,Tuna,40.6
9.524,78.6087,2023-09-12,100,26.43,34.24,0.88,Low,New Moon,Mackerel,37.1
9.0043,79.7608,2023-12-31,20,28.55,34.26,0.38,Low,Quarter,Tuna,54.1
9.0525,79.8504,2023-02-25,70,27.21,34.89,1.0,High,Full Moon,Anchovy,110.0
8.2818,77.5193,2023-12-31,70,30.23,35.75,1.85,Low,New Moon,Anchovy,89.0
8.798,79.8923,2023-03-14,10,26.42,34.57,1.71,Low,Waning,Mackerel,122.5
